140,260,Antigo Sch Dist,Spring Valley El,19,0,0.0,3,15.8,3,15.8,9,47.4,21.1
140,280,Antigo Sch Dist,West El,41,0,0.0,4,9.8,7,17.1,23,56.1,17.1
147,0,Appleton Area Sch Dist,NULL,1023,133,13.0,28,2.7,143,14.0,467,45.7,24.6
147,60,Appleton Area Sch Dist,Badger El,35,2,5.7,2,5.7,9,25.7,14,40.0,22.9
147,80,Appleton Area Sch Dist,Columbus El,32,6,18.8,0,0.0,6,18.8,16,50.0,12.5
147,100,Appleton Area Sch Dist,Edison El,62,4,6.5,1,1.6,5,8.1,29,46.8,37.1
147,130,Appleton Area Sch Dist,Edna Ferber El,93,11,11.8,1,1.1,12,12.9,46,49.5,24.7
147,140,Appleton Area Sch Dist,Foster El,31,10,32.3,1,3.2,4,12.9,10,32.3,19.4
147,160,Appleton Area Sch Dist,Franklin El,68,11,16.2,1,1.5,9,13.2,22,32.4,36.8
147,180,Appleton Area Sch Dist,Highlands El,103,13,12.6,8,7.8,21,20.4,43,41.7,17.5
147,190,Appleton Area Sch Dist,Horizons El,65,17,26.2,2,3.1,9,13.8,28,43.1,13.8
147,195,Appleton Area Sch Dist,Houdini El,79,4,5.1,1,1.3,12,15.2,43,54.4,24.1
147,200,Appleton Area Sch Dist,Huntley El,77,8,10.4,2,2.6,14,18.2,37,48.1,20.8
147,220,Appleton Area Sch Dist,Janet Berry El,72,9,12.5,1,1.4,9,12.5,27,37.5,36.1
147,240,Appleton Area Sch Dist,Jefferson El,65,4,6.2,5,7.7,15,23.1,32,49.2,13.8
147,260,Appleton Area Sch Dist,Johnston El,77,5,6.5,2,2.6,3,3.9,33,42.9,44.2
147,280,Appleton Area Sch Dist,Lincoln El,50,21,42.0,0,0.0,6,12.0,19,38.0,8.0
147,320,Appleton Area Sch Dist,McKinley El,76,7,9.2,1,1.3,9,11.8,40,52.6,25.0
147,340,Appleton Area Sch Dist,Richmond El,38,1,2.6,0,0.0,0,0.0,28,73.7,23.7
154,0,Arcadia Sch Dist,NULL,53,4,7.5,2,3.8,5,9.4,19,35.8,43.4
154,20,Arcadia Sch Dist,Arcadia El,53,4,7.5,2,3.8,5,9.4,19,35.8,43.4
161,0,Argyle Sch Dist,NULL,22,0,0.0,0,0.0,1,4.5,14,63.6,31.8
161,20,Argyle Sch Dist,Argyle El,22,0,0.0,0,0.0,1,4.5,14,63.6,31.8
170,0,Ashland Sch Dist,NULL,174,13,7.5,4,2.3,21,12.1,103,59.2,19.0
170,60,Ashland Sch Dist,Lake Superior Intermed,149,13,8.7,3,2.0,16,10.7,87,58.4,20.1
170,120,Ashland Sch Dist,Marengo Valley El,25,0,0.0,1,4.0,5,20.0,16,64.0,12.0
182,0,Ashwaubenon Sch Dist,NULL,247,3,1.2,26,10.5,45,18.2,121,49.0,21.1
182,50,Ashwaubenon Sch Dist,Pioneer El,95,0,0.0,6,6.3,17,17.9,53,55.8,20.0
182,60,Ashwaubenon Sch Dist,Valleyview El,152,3,2.0,20,13.2,28,18.4,68,44.7,21.7
196,0,Athens Sch Dist,NULL,40,0,0.0,1,2.5,8,20.0,21,52.5,25.0
196,20,Athens Sch Dist,Athens El,40,0,0.0,1,2.5,8,20.0,21,52.5,25.0
203,0,Auburndale Sch Dist,NULL,61,0,0.0,4,6.6,11,18.0,40,65.6,9.8
203,40,Auburndale Sch Dist,Auburndale El,61,0,0.0,4,6.6,11,18.0,40,65.6,9.8
217,0,Augusta Sch Dist,NULL,49,7,14.3,3,6.1,3,6.1,21,42.9,30.6
217,20,Augusta Sch Dist,Augusta El,49,7,14.3,3,6.1,3,6.1,21,42.9,30.6
231,0,Baldwin-Woodville Area Sch Dis,NULL,81,2,2.5,6,7.4,13,16.0,38,46.9,27.2
231,70,Baldwin-Woodville Area Sch Dis,Greenfield El,81,2,2.5,6,7.4,13,16.0,38,46.9,27.2
245,0,Bangor Sch Dist,NULL,50,1,2.0,3,6.0,2,4.0,23,46.0,42.0
245,20,Bangor Sch Dist,Bangor El,50,1,2.0,3,6.0,2,4.0,23,46.0,42.0
280,0,Baraboo Sch Dist,NULL,221,13,5.9,7,3.2,39,17.6,115,52.0,21.3
280,60,Baraboo Sch Dist,East El,61,1,1.6,2,3.3,13,21.3,34,55.7,18.0
280,80,Baraboo Sch Dist,Fairfield Center El,22,1,4.5,0,0.0,2,9.1,14,63.6,22.7
280,140,Baraboo Sch Dist,North Freedom El,31,0,0.0,0,0.0,4,12.9,25,80.6,6.5
280,180,Baraboo Sch Dist,South El,41,8,19.5,0,0.0,4,9.8,15,36.6,34.1
280,220,Baraboo Sch Dist,West El,18,0,0.0,0,0.0,2,11.1,9,50.0,38.9
280,110,Baraboo Sch Dist,Willson El,48,3,6.3,5,10.4,14,29.2,18,37.5,16.7
287,0,Barneveld Sch Dist,NULL,27,0,0.0,2,7.4,9,33.3,14,51.9,7.4
287,20,Barneveld Sch Dist,Barneveld El,27,0,0.0,2,7.4,9,33.3,14,51.9,7.4
308,0,Barron Area Sch Dist,NULL,110,12,10.9,7,6.4,16,14.5,47,42.7,25.5
308,20,Barron Area Sch Dist,Almena El,15,0,0.0,0,0.0,0,0.0,5,33.3,66.7
308,120,Barron Area Sch Dist,Ridgeland El,11,0,0.0,0,0.0,2,18.2,7,63.6,18.2
308,160,Barron Area Sch Dist,Woodland El,84,12,14.3,7,8.3,14,16.7,35,41.7,19.0
315,0,Bayfield Sch Dist,NULL,31,2,6.5,1,3.2,3,9.7,16,51.6,29.0
315,20,Bayfield Sch Dist,Bayfield El,31,2,6.5,1,3.2,3,9.7,16,51.6,29.0
336,0,Beaver Dam Sch Dist,NULL,213,25,11.7,0,0.0,20,9.4,121,56.8,22.1
336,80,Beaver Dam Sch Dist,Jefferson El,56,14,25.0,0,0.0,2,3.6,29,51.8,19.6
336,100,Beaver Dam Sch Dist,Lincoln El,33,6,18.2,0,0.0,6,18.2,15,45.5,18.2
336,110,Beaver Dam Sch Dist,Prairie View El,21,3,14.3,0,0.0,1,4.8,16,76.2,4.8
336,120,Beaver Dam Sch Dist,South Beaver Dam El,21,0,0.0,0,0.0,0,0.0,12,57.1,42.9
336,140,Beaver Dam Sch Dist,Trenton El,14,0,0.0,0,0.0,1,7.1,11,78.6,14.3
336,160,Beaver Dam Sch Dist,Washington El,42,2,4.8,0,0.0,6,14.3,23,54.8,26.2
336,180,Beaver Dam Sch Dist,Wilson El,26,0,0.0,0,0.0,4,15.4,15,57.7,26.9
4263,0,Beecher-Dunbar-Pembine Sch Dis,NULL,20,0,0.0,0,0.0,5,25.0,10,50.0,25.0
4263,40,Beecher-Dunbar-Pembine Sch Dis,Pembine El,20,0,0.0,0,0.0,5,25.0,10,50.0,25.0
350,0,Belleville Sch Dist,NULL,72,2,2.8,1,1.4,13,18.1,43,59.7,18.1
350,100,Belleville Sch Dist,Belleville Intermed,72,2,2.8,1,1.4,13,18.1,43,59.7,18.1
364,0,Belmont Community Sch Dist,NULL,32,2,6.3,0,0.0,3,9.4,17,53.1,31.3
364,20,Belmont Community Sch Dist,Belmont El,32,2,6.3,0,0.0,3,9.4,17,53.1,31.3
413,0,Beloit Sch Dist,NULL,568,27,4.8,70,12.3,127,22.4,292,51.4,9.2
413,40,Beloit Sch Dist,Burdge El,32,1,3.1,5,15.6,9,28.1,12,37.5,15.6
413,60,Beloit Sch Dist,Converse El,69,1,1.4,8,11.6,21,30.4,38,55.1,1.4
413,80,Beloit Sch Dist,Cunningham El,56,5,8.9,3,5.4,9,16.1,30,53.6,16.1
413,110,Beloit Sch Dist,Gaston El,44,4,9.1,0,0.0,5,11.4,32,72.7,6.8
413,120,Beloit Sch Dist,Hackett El,51,9,17.6,1,2.0,7,13.7,31,60.8,5.9
413,160,Beloit Sch Dist,Mclenegan El,43,1,2.3,1,2.3,4,9.3,36,83.7,2.3
413,210,Beloit Sch Dist,Merrill El,52,0,0.0,4,7.7,18,34.6,27,51.9,5.8
413,240,Beloit Sch Dist,Morgan El,42,1,2.4,10,23.8,8,19.0,18,42.9,11.9
413,260,Beloit Sch Dist,Robinson El,50,3,6.0,5,10.0,5,10.0,25,50.0,24.0
413,300,Beloit Sch Dist,Royce El,48,0,0.0,16,33.3,10,20.8,16,33.3,12.5
413,320,Beloit Sch Dist,Todd El,40,0,0.0,8,20.0,15,37.5,13,32.5,10.0
413,360,Beloit Sch Dist,Wright El,41,2,4.9,9,22.0,16,39.0,14,34.1,0.0
422,0,Beloit Turner Sch Dist,NULL,83,2,2.4,5,6.0,15,18.1,50,60.2,13.3
422,100,Beloit Turner Sch Dist,Townview El,83,2,2.4,5,6.0,15,18.1,50,60.2,13.3
427,0,Benton Sch Dist,NULL,21,0,0.0,1,4.8,8,38.1,8,38.1,19.0
427,20,Benton Sch Dist,Benton El,21,0,0.0,1,4.8,8,38.1,8,38.1,19.0
434,0,Berlin Area Sch Dist,NULL,125,7,5.6,5,4.0,27,21.6,71,56.8,12.0
434,60,Berlin Area Sch Dist,Clay El,110,7,6.4,5,4.5,24,21.8,61,55.5,11.8
434,100,Berlin Area Sch Dist,Poy Sippi El,15,0,0.0,0,0.0,3,20.0,10,66.7,13.3
441,0,Birchwood Sch Dist,NULL,23,0,0.0,0,0.0,4,17.4,16,69.6,13.0
441,20,Birchwood Sch Dist,Birchwood El,23,0,0.0,0,0.0,4,17.4,16,69.6,13.0
2240,0,Black Hawk Sch Dist,NULL,52,0,0.0,6,11.5,18,34.6,26,50.0,3.8
2240,160,Black Hawk Sch Dist,Black Hawk El,52,0,0.0,6,11.5,18,34.6,26,50.0,3.8
476,0,Black River Falls Sch Dist,NULL,135,14,10.4,12,8.9,21,15.6,63,46.7,18.5
476,80,Black River Falls Sch Dist,Forrest Street El,42,1,2.4,3,7.1,8,19.0,22,52.4,19.0
476,100,Black River Falls Sch Dist,Gebhardt El,44,10,22.7,6,13.6,7,15.9,17,38.6,9.1
476,120,Black River Falls Sch Dist,Hixton El,6,0,0.0,0,0.0,3,50.0,2,33.3,16.7
476,130,Black River Falls Sch Dist,Third Street El,43,3,7.0,3,7.0,3,7.0,22,51.2,27.9
485,0,Blair-Taylor Sch Dist,NULL,55,1,1.8,5,9.1,17,30.9,23,41.8,16.4
485,34,Blair-Taylor Sch Dist,Blair-Taylor El--Blair,55,1,1.8,5,9.1,17,30.9,23,41.8,16.4
497,0,Bloomer Sch Dist,NULL,81,1,1.2,1,1.2,21,25.9,44,54.3,17.3
497,20,Bloomer Sch Dist,Bloomer El,81,1,1.2,1,1.2,21,25.9,44,54.3,17.3
602,0,Bonduel Sch Dist,NULL,70,1,1.4,10,14.3,11,15.7,37,52.9,15.7
602,20,Bonduel Sch Dist,Bonduel El,54,1,1.9,10,18.5,10,18.5,26,48.1,13.0
602,80,Bonduel Sch Dist,Navarino El,16,0,0.0,0,0.0,1,6.3,11,68.8,25.0
609,0,Boscobel Area Sch Dist,NULL,70,5,7.1,1,1.4,12,17.1,46,65.7,8.6
609,20,Boscobel Area Sch Dist,Boscobel El,70,5,7.1,1,1.4,12,17.1,46,65.7,8.6
616,0,Boulder Junction J1 Sch Dist,NULL,19,2,10.5,1,5.3,5,26.3,8,42.1,15.8
616,50,Boulder Junction J1 Sch Dist,North Lakeland El,19,2,10.5,1,5.3,5,26.3,8,42.1,15.8
623,0,Bowler Sch Dist,NULL,45,0,0.0,1,2.2,9,20.0,26,57.8,20.0
623,20,Bowler Sch Dist,Bowler El,45,0,0.0,1,2.2,9,20.0,26,57.8,20.0
637,0,Boyceville Community Sch Dist,NULL,74,3,4.1,7,9.5,22,29.7,33,44.6,12.2
637,20,Boyceville Community Sch Dist,Tiffany Creek El,74,3,4.1,7,9.5,22,29.7,33,44.6,12.2
657,0,Brighton #1 Sch Dist,NULL,26,0,0.0,2,7.7,3,11.5,15,57.7,23.1
657,20,Brighton #1 Sch Dist,Brighton El,26,0,0.0,2,7.7,3,11.5,15,57.7,23.1
658,0,Brillion Sch Dist,NULL,69,2,2.9,3,4.3,11,15.9,41,59.4,17.4
658,20,Brillion Sch Dist,Brillion El,69,2,2.9,3,4.3,11,15.9,41,59.4,17.4
665,0,Bristol #1 Sch Dist,NULL,61,6,9.8,3,4.9,11,18.0,31,50.8,16.4
665,20,Bristol #1 Sch Dist,Bristol El,61,6,9.8,3,4.9,11,18.0,31,50.8,16.4
700,0,Brodhead Sch Dist,NULL,104,4,3.8,4,3.8,19,18.3,65,62.5,11.5
700,20,Brodhead Sch Dist,Ronald R Albrecht El,104,4,3.8,4,3.8,19,18.3,65,62.5,11.5
721,0,Brown Deer Sch Dist,NULL,130,3,2.3,8,6.2,22,16.9,67,51.5,23.1
721,80,Brown Deer Sch Dist,Dean El,130,3,2.3,8,6.2,22,16.9,67,51.5,23.1
735,0,Bruce Sch Dist,NULL,48,1,2.1,3,6.3,13,27.1,21,43.8,20.8
735,20,Bruce Sch Dist,Bruce El,48,1,2.1,3,6.3,13,27.1,21,43.8,20.8
777,0,Burlington Area Sch Dist,NULL,231,6,2.6,9,3.9,36,15.6,133,57.6,20.3
777,60,Burlington Area Sch Dist,Cooper El,67,4,6.0,4,6.0,13,19.4,35,52.2,16.4
777,100,Burlington Area Sch Dist,Dover Ctr,19,0,0.0,0,0.0,5,26.3,9,47.4,26.3
777,120,Burlington Area Sch Dist,Lyons Ctr,18,0,0.0,0,0.0,2,11.1,12,66.7,22.2
777,140,Burlington Area Sch Dist,Waller El,93,2,2.2,5,5.4,10,10.8,57,61.3,20.4
777,160,Burlington Area Sch Dist,Winkler El,34,0,0.0,0,0.0,6,17.6,20,58.8,23.5
840,0,Butternut Sch Dist,NULL,18,1,5.6,0,0.0,0,0.0,15,83.3,11.1
840,20,Butternut Sch Dist,Butternut El,18,1,5.6,0,0.0,0,0.0,15,83.3,11.1
870,0,Cadott Community Sch Dist,NULL,70,1,1.4,6,8.6,16,22.9,36,51.4,15.7
870,20,Cadott Community Sch Dist,Cadott El,70,1,1.4,6,8.6,16,22.9,36,51.4,15.7
882,0,Cambria-Friesland Sch Dist,NULL,31,0,0.0,0,0.0,7,22.6,19,61.3,16.1
882,60,Cambria-Friesland Sch Dist,Cambria Friesland El,31,0,0.0,0,0.0,7,22.6,19,61.3,16.1
896,0,Cambridge Sch Dist,NULL,73,0,0.0,4,5.5,20,27.4,40,54.8,12.3
896,20,Cambridge Sch Dist,Cambridge El,73,0,0.0,4,5.5,20,27.4,40,54.8,12.3
903,0,Cameron Sch Dist,NULL,65,6,9.2,1,1.5,10,15.4,38,58.5,15.4
903,20,Cameron Sch Dist,Cameron El,65,6,9.2,1,1.5,10,15.4,38,58.5,15.4
910,0,Campbellsport Sch Dist,NULL,100,7,7.0,3,3.0,9,9.0,56,56.0,25.0
910,20,Campbellsport Sch Dist,Campbellsport El,47,1,2.1,3,6.4,6,12.8,25,53.2,25.5
910,80,Campbellsport Sch Dist,Eden El,53,6,11.3,0,0.0,3,5.7,31,58.5,24.5
980,0,Cashton Sch Dist,NULL,31,1,3.2,2,6.5,4,12.9,22,71.0,6.5
980,20,Cashton Sch Dist,Cashton El,31,1,3.2,2,6.5,4,12.9,22,71.0,6.5
994,0,Cassville Sch Dist,NULL,30,0,0.0,1,3.3,12,40.0,15,50.0,6.7
994,20,Cassville Sch Dist,Cassville El,30,0,0.0,1,3.3,12,40.0,15,50.0,6.7
1029,0,Cedar Grove-Belgium Sch Dist,NULL,55,1,1.8,1,1.8,3,5.5,33,60.0,30.9
1029,20,Cedar Grove-Belgium Sch Dist,Cedar Grove El,55,1,1.8,1,1.8,3,5.5,33,60.0,30.9
1015,0,Cedarburg Sch Dist,NULL,174,5,2.9,1,0.6,12,6.9,99,56.9,32.8
1015,70,Cedarburg Sch Dist,Parkview El,73,3,4.1,0,0.0,4,5.5,42,57.5,32.9
1015,90,Cedarburg Sch Dist,Thorson El,67,2,3.0,1,1.5,5,7.5,38,56.7,31.3
1015,75,Cedarburg Sch Dist,Westlawn El,34,0,0.0,0,0.0,3,8.8,19,55.9,35.3
1078,0,Chetek Sch Dist,NULL,80,0,0.0,6,7.5,11,13.8,42,52.5,26.3
1078,80,Chetek Sch Dist,Roselawn El,80,0,0.0,6,7.5,11,13.8,42,52.5,26.3
1085,0,Chilton Sch Dist,NULL,75,6,8.0,1,1.3,8,10.7,34,45.3,34.7
1085,20,Chilton Sch Dist,Chilton El,75,6,8.0,1,1.3,8,10.7,34,45.3,34.7
1092,0,Chippewa Falls Area Sch Dist,NULL,345,24,7.0,5,1.4,49,14.2,191,55.4,22.0
1092,110,Chippewa Falls Area Sch Dist,Halmstad El,64,5,7.8,0,0.0,3,4.7,47,73.4,14.1
1092,120,Chippewa Falls Area Sch Dist,Hillcrest El,54,0,0.0,0,0.0,7,13.0,28,51.9,35.2
1092,140,Chippewa Falls Area Sch Dist,Jim Falls El,22,0,0.0,0,0.0,1,4.5,14,63.6,31.8
1092,220,Chippewa Falls Area Sch Dist,Parkview El,92,9,9.8,3,3.3,18,19.6,43,46.7,20.7
1092,160,Chippewa Falls Area Sch Dist,Southview El,45,6,13.3,0,0.0,6,13.3,25,55.6,17.8
1092,200,Chippewa Falls Area Sch Dist,Stillson El,68,4,5.9,2,2.9,14,20.6,34,50.0,20.6
1120,0,Clayton Sch Dist,NULL,28,1,3.6,0,0.0,4,14.3,17,60.7,21.4
1120,20,Clayton Sch Dist,Clayton El,28,1,3.6,0,0.0,4,14.3,17,60.7,21.4
1127,0,Clear Lake Sch Dist,NULL,54,7,13.0,2,3.7,10,18.5,24,44.4,20.4
1127,20,Clear Lake Sch Dist,Gaylord A Nelson Educ Center,54,7,13.0,2,3.7,10,18.5,24,44.4,20.4
1134,0,Clinton Community Sch Dist,NULL,63,2,3.2,2,3.2,10,15.9,30,47.6,30.2
1134,40,Clinton Community Sch Dist,Clinton El,63,2,3.2,2,3.2,10,15.9,30,47.6,30.2
1141,0,Clintonville Sch Dist,NULL,127,8,6.3,5,3.9,32,25.2,62,48.8,15.7
1141,15,Clintonville Sch Dist,Bear Creek El,27,2,7.4,2,7.4,15,55.6,7,25.9,3.7
1141,60,Clintonville Sch Dist,Dellwood El,19,1,5.3,1,5.3,4,21.1,8,42.1,26.3
1141,100,Clintonville Sch Dist,Longfellow El,81,5,6.2,2,2.5,13,16.0,47,58.0,17.3
1155,0,Cochrane-Fountain City Sch Dis,NULL,61,1,1.6,3,4.9,8,13.1,39,63.9,16.4
1155,20,Cochrane-Fountain City Sch Dis,Cochrane-Fountain City El,61,1,1.6,3,4.9,8,13.1,39,63.9,16.4
1162,0,Colby Sch Dist,NULL,76,1,1.3,6,7.9,15,19.7,39,51.3,19.7
1162,20,Colby Sch Dist,Colby El,38,1,2.6,4,10.5,9,23.7,18,47.4,15.8
1162,100,Colby Sch Dist,Dorchester El,21,0,0.0,0,0.0,4,19.0,14,66.7,14.3
1162,120,Colby Sch Dist,Unity El,17,0,0.0,2,11.8,2,11.8,7,41.2,35.3
1169,0,Coleman Sch Dist,NULL,54,0,0.0,2,3.7,12,22.2,27,50.0,24.1
1169,40,Coleman Sch Dist,Coleman El,54,0,0.0,2,3.7,12,22.2,27,50.0,24.1
1176,0,Colfax Sch Dist,NULL,54,5,9.3,8,14.8,13,24.1,23,42.6,9.3
1176,20,Colfax Sch Dist,Colfax El,54,5,9.3,8,14.8,13,24.1,23,42.6,9.3
1183,0,Columbus Sch Dist,NULL,85,11,12.9,1,1.2,9,10.6,43,50.6,24.7
1183,80,Columbus Sch Dist,Columbus El,85,11,12.9,1,1.2,9,10.6,43,50.6,24.7
1204,0,Cornell Sch Dist,NULL,49,2,4.1,6,12.2,12,24.5,22,44.9,14.3
1204,20,Cornell Sch Dist,Cornell El,49,2,4.1,6,12.2,12,24.5,22,44.9,14.3
1218,0,Crandon Sch Dist,NULL,86,0,0.0,1,1.2,22,25.6,55,64.0,9.3
1218,40,Crandon Sch Dist,Crandon El,86,0,0.0,1,1.2,22,25.6,55,64.0,9.3
1232,0,Crivitz Sch Dist,NULL,68,7,10.3,1,1.5,16,23.5,26,38.2,26.5
1232,20,Crivitz Sch Dist,Crivitz El,68,7,10.3,1,1.5,16,23.5,26,38.2,26.5
1246,0,Cuba City Sch Dist,NULL,39,2,5.1,2,5.1,8,20.5,26,66.7,2.6
1246,20,Cuba City Sch Dist,Cuba City El,39,2,5.1,2,5.1,8,20.5,26,66.7,2.6
1253,0,Cudahy Sch Dist,NULL,244,20,8.2,5,2.0,58,23.8,111,45.5,20.5
1253,60,Cudahy Sch Dist,Jones El,23,0,0.0,0,0.0,7,30.4,9,39.1,30.4
1253,140,Cudahy Sch Dist,Kosciuszko El,50,4,8.0,3,6.0,21,42.0,19,38.0,6.0
1253,80,Cudahy Sch Dist,Lincoln El,67,2,3.0,1,1.5,14,20.9,39,58.2,16.4
1253,50,Cudahy Sch Dist,Mitchell El,52,9,17.3,1,1.9,5,9.6,17,32.7,38.5
1253,120,Cudahy Sch Dist,Parkview El,52,5,9.6,0,0.0,11,21.2,27,51.9,17.3
1260,0,Cumberland Sch Dist,NULL,77,7,9.1,0,0.0,17,22.1,42,54.5,14.3
1260,40,Cumberland Sch Dist,Cumberland El,77,7,9.1,0,0.0,17,22.1,42,54.5,14.3
4970,0,D C Everest Area Sch Dist,NULL,347,20,5.8,21,6.1,47,13.5,179,51.6,23.1
4970,50,D C Everest Area Sch Dist,Evergreen El,76,3,3.9,3,3.9,18,23.7,42,55.3,13.2
4970,60,D C Everest Area Sch Dist,Hatley El,13,1,7.7,0,0.0,3,23.1,6,46.2,23.1
4970,70,D C Everest Area Sch Dist,Riverside El,78,0,0.0,7,9.0,16,20.5,38,48.7,21.8
4970,80,D C Everest Area Sch Dist,Rothschild El,70,3,4.3,0,0.0,3,4.3,32,45.7,45.7
4970,100,D C Everest Area Sch Dist,Schofield El,24,3,12.5,3,12.5,2,8.3,13,54.2,12.5
4970,120,D C Everest Area Sch Dist,Weston El,86,10,11.6,8,9.3,5,5.8,48,55.8,17.4
1295,0,Darlington Community Sch Dist,NULL,46,4,8.7,0,0.0,2,4.3,26,56.5,30.4
1295,160,Darlington Community Sch Dist,Darlington El/Mid,46,4,8.7,0,0.0,2,4.3,26,56.5,30.4
1316,0,De Forest Area Sch Dist,NULL,235,14,6.0,5,2.1,24,10.2,127,54.0,27.7
1316,20,De Forest Area Sch Dist,Eagle Point El,43,2,4.7,3,7.0,6,14.0,27,62.8,11.6
1316,60,De Forest Area Sch Dist,Leeds El,16,0,0.0,2,12.5,4,25.0,7,43.8,18.8
1316,80,De Forest Area Sch Dist,Morrisonville El,14,0,0.0,0,0.0,4,28.6,9,64.3,7.1
1316,140,De Forest Area Sch Dist,Windsor El,67,4,6.0,0,0.0,7,10.4,39,58.2,25.4
1316,160,De Forest Area Sch Dist,Yahara El,95,8,8.4,0,0.0,3,3.2,45,47.4,41.1
1414,0,De Pere Sch Dist,NULL,212,2,0.9,7,3.3,30,14.2,106,50.0,31.6
1414,40,De Pere Sch Dist,Dickinson El,96,0,0.0,2,2.1,14,14.6,55,57.3,26.0
1414,50,De Pere Sch Dist,Heritage El,116,2,1.7,5,4.3,16,13.8,51,44.0,36.2
1421,0,De Soto Area Sch Dist,NULL,43,2,4.7,0,0.0,5,11.6,21,48.8,34.9
1421,80,De Soto Area Sch Dist,Prairie View El,20,0,0.0,0,0.0,4,20.0,11,55.0,25.0
1421,100,De Soto Area Sch Dist,Stoddard El,23,2,8.7,0,0.0,1,4.3,10,43.5,43.5
1309,0,Deerfield Community Sch Dist,NULL,63,2,3.2,0,0.0,9,14.3,41,65.1,17.5
1309,20,Deerfield Community Sch Dist,Deerfield El,63,2,3.2,0,0.0,9,14.3,41,65.1,17.5
1380,0,Delavan-Darien Sch Dist,NULL,194,21,10.8,9,4.6,36,18.6,93,47.9,18.0
1380,10,Delavan-Darien Sch Dist,Darien El,46,0,0.0,7,15.2,17,37.0,17,37.0,10.9
1380,45,Delavan-Darien Sch Dist,Turtle Creek El,105,16,15.2,0,0.0,13,12.4,54,51.4,21.0
1380,100,Delavan-Darien Sch Dist,Wileman El,43,5,11.6,2,4.7,6,14.0,22,51.2,18.6
1407,0,Denmark Sch Dist,NULL,113,0,0.0,10,8.8,35,31.0,58,51.3,8.8
1407,60,Denmark Sch Dist,Denmark El,113,0,0.0,10,8.8,35,31.0,58,51.3,8.8
2744,0,Dodgeland Sch Dist,NULL,56,4,7.1,0,0.0,6,10.7,32,57.1,25.0
