0161,0020,Argyle,Argyle El,24,0,0.0,1,4.2,2,8.3,16,66.7,20.8
0170,0000,Ashland,NULL,163,10,6.1,0,0.0,6,3.7,94,57.7,32.5
0170,0060,Ashland,Lake Superior Intermediate,142,10,7.0,0,0.0,6,4.2,82,57.7,31.0
0170,0120,Ashland,Marengo Valley El,21,0,0.0,0,0.0,0,0.0,12,57.1,42.9
0182,0000,Ashwaubenon,NULL,189,0,0.0,8,4.2,31,16.4,104,55.0,24.3
0182,0050,Ashwaubenon,Pioneer El,76,0,0.0,1,1.3,13,17.1,41,53.9,27.6
0182,0060,Ashwaubenon,Valley View El,113,0,0.0,7,6.2,18,15.9,63,55.8,22.1
0196,0000,Athens,NULL,31,0,0.0,4,12.9,3,9.7,12,38.7,38.7
0196,0020,Athens,Athens El,31,0,0.0,4,12.9,3,9.7,12,38.7,38.7
0203,0000,Auburndale,NULL,48,0,0.0,3,6.3,3,6.3,22,45.8,41.7
0203,0040,Auburndale,Auburndale El,48,0,0.0,3,6.3,3,6.3,22,45.8,41.7
0217,0000,Augusta,NULL,42,0,0.0,4,9.5,2,4.8,20,47.6,38.1
0217,0020,Augusta,Augusta El,42,0,0.0,4,9.5,2,4.8,20,47.6,38.1
0231,0000,Baldwin-Woodville Area,NULL,118,0,0.0,3,2.5,17,14.4,67,56.8,26.3
0231,0070,Baldwin-Woodville Area,Greenfield El,118,0,0.0,3,2.5,17,14.4,67,56.8,26.3
0245,0000,Bangor,NULL,57,2,3.5,3,5.3,6,10.5,28,49.1,31.6
0245,0020,Bangor,Bangor El,57,2,3.5,3,5.3,6,10.5,28,49.1,31.6
0280,0000,Baraboo,NULL,230,1,0.4,10,4.3,24,10.4,133,57.8,27.0
0280,0060,Baraboo,East El,57,0,0.0,3,5.3,8,14.0,33,57.9,22.8
0280,0080,Baraboo,Fairfield Center El,20,0,0.0,1,5.0,3,15.0,13,65.0,15.0
0280,0140,Baraboo,North Freedom El,37,0,0.0,0,0.0,2,5.4,26,70.3,24.3
0280,0180,Baraboo,South El,34,0,0.0,0,0.0,3,8.8,18,52.9,38.2
0280,0220,Baraboo,West El,19,0,0.0,0,0.0,0,0.0,12,63.2,36.8
0280,0110,Baraboo,Willson El,63,1,1.6,6,9.5,8,12.7,31,49.2,27.0
0287,0000,Barneveld,NULL,26,0,0.0,0,0.0,5,19.2,17,65.4,15.4
0287,0020,Barneveld,Barneveld El,26,0,0.0,0,0.0,5,19.2,17,65.4,15.4
0308,0000,Barron Area,NULL,91,8,8.8,3,3.3,9,9.9,45,49.5,28.6
0308,0020,Barron Area,Almena El,7,0,0.0,0,0.0,0,0.0,5,71.4,28.6
0308,0120,Barron Area,Ridgeland El,16,0,0.0,3,18.8,1,6.3,8,50.0,25.0
0308,0160,Barron Area,Woodland El,68,8,11.8,0,0.0,8,11.8,32,47.1,29.4
0315,0000,Bayfield,NULL,35,2,5.7,2,5.7,5,14.3,14,40.0,34.3
0315,0020,Bayfield,Bayfield El,31,2,6.5,2,6.5,5,16.1,13,41.9,29.0
0315,0060,Bayfield,La Pointe El,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0336,0000,Beaver Dam,NULL,221,18,8.1,8,3.6,14,6.3,128,57.9,24.0
0336,0080,Beaver Dam,Jefferson El,52,7,13.5,2,3.8,4,7.7,35,67.3,7.7
0336,0100,Beaver Dam,Lincoln El,36,2,5.6,1,2.8,5,13.9,18,50.0,27.8
0336,0110,Beaver Dam,Prairie View El,31,7,22.6,0,0.0,0,0.0,13,41.9,35.5
0336,0120,Beaver Dam,South Beaver Dam El,14,0,0.0,0,0.0,1,7.1,9,64.3,28.6
0336,0140,Beaver Dam,Trenton El,21,1,4.8,1,4.8,0,0.0,13,61.9,28.6
0336,0160,Beaver Dam,Washington El,47,0,0.0,0,0.0,3,6.4,32,68.1,25.5
0336,0180,Beaver Dam,Wilson El,20,1,5.0,4,20.0,1,5.0,8,40.0,30.0
4263,0000,Beecher-Dunbar-Pembine,NULL,20,0,0.0,2,10.0,4,20.0,8,40.0,30.0
4263,0040,Beecher-Dunbar-Pembine,Pembine El,20,0,0.0,2,10.0,4,20.0,8,40.0,30.0
0350,0000,Belleville,NULL,70,4,5.7,1,1.4,8,11.4,37,52.9,28.6
0350,0100,Belleville,Belleville Intermediate,70,4,5.7,1,1.4,8,11.4,37,52.9,28.6
0364,0000,Belmont Community,NULL,24,1,4.2,0,0.0,0,0.0,16,66.7,29.2
0364,0020,Belmont Community,Belmont El,24,1,4.2,0,0.0,0,0.0,16,66.7,29.2
0413,0000,Beloit,NULL,517,32,6.2,25,4.8,73,14.1,295,57.1,17.8
0413,0040,Beloit,Burdge El,29,5,17.2,0,0.0,4,13.8,12,41.4,27.6
0413,0060,Beloit,Converse El,60,0,0.0,0,0.0,15,25.0,34,56.7,18.3
0413,0080,Beloit,Cunningham El,46,2,4.3,5,10.9,2,4.3,27,58.7,21.7
0413,0110,Beloit,Gaston El,42,0,0.0,2,4.8,2,4.8,25,59.5,31.0
0413,0120,Beloit,Hackett El,47,4,8.5,0,0.0,7,14.9,24,51.1,25.5
0413,0160,Beloit,McLenegan El,44,5,11.4,1,2.3,2,4.5,29,65.9,15.9
0413,0210,Beloit,Merrill El,37,0,0.0,6,16.2,14,37.8,14,37.8,8.1
0413,0240,Beloit,Morgan El,40,1,2.5,0,0.0,2,5.0,30,75.0,17.5
0413,0260,Beloit,Robinson El,48,2,4.2,3,6.3,9,18.8,28,58.3,12.5
0413,0300,Beloit,Royce El,46,2,4.3,4,8.7,7,15.2,30,65.2,6.5
0413,0320,Beloit,Todd El,46,6,13.0,3,6.5,4,8.7,26,56.5,15.2
0413,0360,Beloit,Wright El,32,5,15.6,1,3.1,5,15.6,16,50.0,15.6
0422,0000,Beloit Turner,NULL,82,0,0.0,3,3.7,9,11.0,48,58.5,26.8
0422,0100,Beloit Turner,Townview El,82,0,0.0,3,3.7,9,11.0,48,58.5,26.8
0427,0000,Benton,NULL,16,0,0.0,0,0.0,1,6.3,7,43.8,50.0
0427,0020,Benton,Benton El,16,0,0.0,0,0.0,1,6.3,7,43.8,50.0
0434,0000,Berlin Area,NULL,113,6,5.3,4,3.5,11,9.7,64,56.6,24.8
0434,0060,Berlin Area,Clay Lamberton El,100,6,6.0,3,3.0,11,11.0,53,53.0,27.0
0434,0100,Berlin Area,Poy Sippi El,13,0,0.0,1,7.7,0,0.0,11,84.6,7.7
0441,0000,Birchwood,NULL,15,1,6.7,0,0.0,2,13.3,8,53.3,26.7
0441,0020,Birchwood,Birchwood El,15,1,6.7,0,0.0,2,13.3,8,53.3,26.7
2240,0000,Black Hawk,NULL,29,0,0.0,0,0.0,2,6.9,12,41.4,51.7
2240,0160,Black Hawk,Black Hawk El,29,0,0.0,0,0.0,2,6.9,12,41.4,51.7
0476,0000,Black River Falls,NULL,138,2,1.4,10,7.2,15,10.9,74,53.6,26.8
